PassengerId,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HP_Europa,HP_Mars,D_PSO J318.5-22,D_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
5091_01,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5093_01,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5095_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5097_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5097_02,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5097_03,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5103_01,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
5104_01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5105_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5106_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5108_01,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5109_01,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5111_01,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5111_02,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5111_03,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5112_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5112_02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5112_03,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
5115_01,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
5115_02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5116_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5116_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5120_01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5122_01,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5124_01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5125_01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5126_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5127_01,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5127_02,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5128_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5128_02,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5129_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5130_01,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5132_01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5133_01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5133_02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5133_04,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5133_05,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5133_06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5133_07,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5133_08,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5136_01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5137_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5138_01,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5140_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5142_01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5142_02,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5142_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5142_04,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5145_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5146_01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5148_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5148_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5151_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5152_01,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5154_01,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5156_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5156_02,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
5158_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5160_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5161_01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
5162_01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
5162_02,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5163_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
5163_02,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
5165_01,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5166_01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
5167_01,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5170_01,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5171_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5173_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5174_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5174_02,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5175_01,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5176_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5177_01,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
5179_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5180_01,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5182_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5182_02,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5184_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5185_01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
5186_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5187_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5188_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5188_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5188_03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5190_01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5192_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5193_01,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
5194_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
5194_02,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5196_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5196_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5197_01,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5198_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5199_01,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5202_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5204_01,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5205_01,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5205_02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5206_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5206_02,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5206_03,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5207_01,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5207_02,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5208_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5208_02,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5209_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5210_01,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5211_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5213_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5214_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5216_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5217_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5217_02,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5218_01,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5220_01,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5221_01,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5223_01,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
5223_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5224_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5225_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
5226_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5227_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5229_01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5230_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5234_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5235_01,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5236_01,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
5238_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5239_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5240_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5242_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5243_01,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5243_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5244_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5246_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5247_01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5248_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5249_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5250_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5251_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5252_01,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5253_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5254_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
5254_02,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
5254_03,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5254_04,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5255_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5256_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5257_01,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5258_01,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
5260_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5262_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5264_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5264_02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5265_01,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5266_01,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5266_02,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5268_01,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5269_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
5271_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5272_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5273_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5274_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5275_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5276_01,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5277_01,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5278_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5279_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5280_01,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5281_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5282_01,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
5282_02,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5282_03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5287_01,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5288_01,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5290_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5291_01,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5292_01,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
5297_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5298_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5299_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5300_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5301_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
5301_02,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5303_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5303_02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5303_03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5303_04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5303_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5304_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5304_02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
5305_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5307_01,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
5310_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5312_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
5313_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5315_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5316_01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
5320_01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5320_02,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5322_01,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5323_01,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5325_01,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
5326_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5327_01,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5330_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5331_01,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5333_01,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5334_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5334_02,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5337_01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5340_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5341_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5343_01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5344_01,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5344_02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5345_01,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5346_01,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
5347_01,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5348_01,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
5350_01,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5353_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5353_02,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
5354_01,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
5354_02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
5355_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5355_02,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5356_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5359_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5360_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5361_01,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
5362_01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5363_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5365_01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5366_01,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
5367_01,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
5367_02,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
5367_03,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5368_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5372_01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
5374_01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5375_01,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
5375_02,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
5378_01,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5379_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5380_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5383_01,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5384_01,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
5384_02,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
5385_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5387_01,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5388_01,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5389_01,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5390_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5390_02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5390_03,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5392_01,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
5394_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
5395_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
5397_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
5397_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
5397_03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
5401_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5404_01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5408_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5408_02,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5410_01,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5411_01,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5413_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5414_01,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5414_02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5414_03,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5414_04,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5414_05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5415_01,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5416_01,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5416_02,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5416_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
5416_04,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
